Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Grenada,GRD,Control of Corruption: Estimate,CC.EST,0.4217851,0.4167802,0.4198961,0.2473855,0.5562745,0.5639562,0.4576816,0.3715164,0.3393368,0.3571173
Grenada,GRD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3601154,0.492649,0.4261743,0.7745689,0.7907085,1.018932,1.009161,0.9854752,0.9535552,1.034534
Grenada,GRD,Regulatory Quality: Estimate,RQ.EST,0.2856542,0.2892919,0.2841353,0.191698,0.0900918,0.084025,-0.0537086,-0.2970077,-0.3141913,-0.1702272
Grenada,GRD,Voice and Accountability: Estimate,VA.EST,0.7851922,0.7475029,0.7702491,0.9061409,0.8060584,0.8170967,0.7443076,0.4933713,0.6805683,0.6922625
Grenada,GRD,Government Effectiveness: Estimate,GE.EST,0.2278056,0.2672839,0.227135,-0.1090541,-0.196528,-0.1752158,-0.1874954,-0.2364549,-0.1374281,-0.0654131
Grenada,GRD,Rule of Law: Estimate,RL.EST,0.1373435,0.1254321,0.1333008,-0.1675773,0.1445753,0.5689524,0.413209,0.2237961,0.1767789,0.2926352
Guam,GUM,Control of Corruption: Estimate,CC.EST,0.798558,0.787239,0.7853802,1.225432,1.218931,1.228804,1.245126,1.239041,1.234696,1.314374
Guam,GUM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.791546,0.7809176,0.7984855,0.7501333,0.8079031,0.6752751,0.699833,0.6994919,0.8925463,0.936887
Guam,GUM,Regulatory Quality: Estimate,RQ.EST,0.6357366,0.6043823,0.6065512,0.1808667,0.1724523,0.1366879,0.1130226,0.083821,0.0823676,0.542098
Guam,GUM,Voice and Accountability: Estimate,VA.EST,0.7844178,0.800454,0.7834459,..,..,..,..,1.14529,1.114814,0.929563
Guam,GUM,Government Effectiveness: Estimate,GE.EST,-0.0220594,-0.0368246,-0.0340248,0.4412166,0.4871241,0.2652237,0.2869365,0.2706605,0.2690927,0.6968508
Guam,GUM,Rule of Law: Estimate,RL.EST,1.098677,1.102387,1.107993,1.410016,1.345114,1.102981,1.361758,1.364065,1.335337,1.193629
Guatemala,GTM,Control of Corruption: Estimate,CC.EST,-0.5279533,-0.6587648,-0.6224924,-0.7359471,-0.7332659,-0.7396853,-0.7411317,-0.817149,-0.9007233,-1.095947
Guatemala,GTM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.7441414,-0.6338202,-0.6741562,-0.6555635,-0.6550602,-0.5425926,-0.6506749,-0.5383536,-0.5735922,-0.4291327
Guatemala,GTM,Regulatory Quality: Estimate,RQ.EST,-0.1333846,-0.1723127,-0.2037375,-0.1920252,-0.2162642,-0.2024315,-0.2546685,-0.1895691,-0.2246763,-0.1747904
Guatemala,GTM,Voice and Accountability: Estimate,VA.EST,-0.3119646,-0.3561386,-0.3665427,-0.3375991,-0.3464035,-0.2903427,-0.2796066,-0.3626967,-0.3354709,-0.3872769
Guatemala,GTM,Government Effectiveness: Estimate,GE.EST,-0.6978692,-0.7555185,-0.7034488,-0.7293924,-0.7112794,-0.6065266,-0.6391509,-0.6802149,-0.6769783,-0.6874367
Guatemala,GTM,Rule of Law: Estimate,RL.EST,-1.036375,-1.076259,-1.083524,-0.9623396,-0.9473416,-1.020066,-1.057874,-1.035944,-1.052349,-1.053237
Guinea,GIN,Control of Corruption: Estimate,CC.EST,-1.100221,-1.041624,-1.039872,-1.057504,-0.9897841,-0.9188131,-1.012782,-1.042321,-0.911032,-0.9678046
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.388054,-1.287012,-1.229852,-0.9552428,-0.3869883,-0.3938748,-0.7009969,-0.8840864,-0.8432462,-0.6370652
Guinea,GIN,Regulatory Quality: Estimate,RQ.EST,-1.00923,-1.020365,-1.001378,-1.056362,-0.8706912,-0.8676737,-0.8362353,-0.7780746,-0.7695868,-0.8336266
Guinea,GIN,Voice and Accountability: Estimate,VA.EST,-0.8877387,-1.013889,-1.022311,-0.8580707,-0.8574654,-0.7592747,-0.738005,-0.7732198,-0.7684538,-0.9223381
Guinea,GIN,Government Effectiveness: Estimate,GE.EST,-1.123177,-1.2688,-1.174088,-1.232963,-1.145806,-1.005932,-1.034547,-0.9693156,-0.7789667,-0.8943251
Guinea,GIN,Rule of Law: Estimate,RL.EST,-1.445056,-1.407512,-1.37544,-1.360608,-1.160825,-1.216319,-1.226821,-1.208481,-1.20907,-1.263659
Guinea-Bissau,GNB,Control of Corruption: Estimate,CC.EST,-1.156229,-1.278821,-1.325349,-1.538527,-1.48285,-1.552118,-1.558522,-1.519404,-1.453402,-1.319101
Guinea-Bissau,GNB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.753626,-0.9652959,-0.8999276,-0.7064517,-0.5182164,-0.4426939,-0.4986393,-0.6855602,-0.5580111,-0.598215
Guinea-Bissau,GNB,Regulatory Quality: Estimate,RQ.EST,-1.123603,-1.226237,-1.261222,-1.19097,-1.203109,-1.235827,-1.179392,-1.20156,-1.232575,-1.263349
Guinea-Bissau,GNB,Voice and Accountability: Estimate,VA.EST,-0.8534395,-1.325706,-1.343437,-0.850448,-0.7496215,-0.7331135,-0.796982,-0.6876005,-0.4800229,-0.4710643
Guinea-Bissau,GNB,Government Effectiveness: Estimate,GE.EST,-1.028688,-1.230458,-1.433573,-1.583675,-1.613285,-1.642972,-1.760056,-1.473266,-1.515093,-1.431687
Guinea-Bissau,GNB,Rule of Law: Estimate,RL.EST,-1.306316,-1.522701,-1.585588,-1.325317,-1.283593,-1.487089,-1.423981,-1.232103,-1.264169,-1.364821
Guyana,GUY,Control of Corruption: Estimate,CC.EST,-0.6081771,-0.7543138,-0.6506716,-0.7414942,-0.6353654,-0.3244398,-0.5103616,-0.2227802,-0.1129527,-0.1497357
Guyana,GUY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.4342825,-0.4996141,-0.4566067,-0.1360976,-0.1396508,-0.0260627,-0.0430738,-0.1877606,-0.2464192,-0.1459536
Guyana,GUY,Regulatory Quality: Estimate,RQ.EST,-0.6573113,-0.6195107,-0.6017043,-0.5261358,-0.5150861,-0.4165162,-0.3920297,-0.5476355,-0.621398,-0.550658
Guyana,GUY,Voice and Accountability: Estimate,VA.EST,0.0294743,-0.0022882,0.0212311,0.1560297,0.1840779,0.2535969,0.2777978,0.2156686,0.2551636,0.2148667
Guyana,GUY,Government Effectiveness: Estimate,GE.EST,-0.0817993,-0.1148711,-0.1160514,-0.2327224,-0.3357391,-0.3017042,-0.2977009,-0.2614504,-0.3868118,-0.4381699
Guyana,GUY,Rule of Law: Estimate,RL.EST,-0.5108708,-0.5236783,-0.5302518,-0.6166549,-0.5275406,-0.3092433,-0.2938785,-0.3725958,-0.4311567,-0.425237
Haiti,HTI,Control of Corruption: Estimate,CC.EST,-1.223185,-1.235656,-1.130267,-1.233932,-1.237718,-1.331458,-1.238367,-1.275526,-1.339134,-1.319874
Haiti,HTI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.9901676,-0.7880927,-0.6310154,-0.6436273,-0.6708382,-0.7437881,-0.6744812,-0.6397613,-0.891515,-1.043329
Haiti,HTI,Regulatory Quality: Estimate,RQ.EST,-1.052692,-0.9403833,-0.9334102,-1.065349,-1.170394,-1.238312,-1.314021,-1.261063,-1.259841,-1.214759
Haiti,HTI,Voice and Accountability: Estimate,VA.EST,-0.7490237,-0.7627437,-0.7494452,-0.7911079,-0.7986994,-0.7593951,-0.7370054,-0.75751,-0.746346,-0.8427454
Haiti,HTI,Government Effectiveness: Estimate,GE.EST,-1.673261,-1.645049,-1.57678,-2.042232,-2.016466,-2.078399,-2.057976,-1.905055,-2.01491,-2.033819
Haiti,HTI,Rule of Law: Estimate,RL.EST,-1.407636,-1.327383,-1.294304,-1.185569,-1.180691,-1.002219,-1.084979,-1.052376,-0.9713579,-1.036246
Honduras,HND,Control of Corruption: Estimate,CC.EST,-0.8251773,-0.9540035,-0.9452964,-0.7854325,-0.566732,-0.6576432,-0.7189602,-0.6142679,-0.8119133,-0.8577685
Honduras,HND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3904354,-0.3501156,-0.4386116,-0.534084,-0.4689144,-0.4333121,-0.5649181,-0.5307975,-0.5751516,-0.5446041
Honduras,HND,Regulatory Quality: Estimate,RQ.EST,-0.1339601,-0.192711,-0.186378,-0.398392,-0.3959342,-0.513028,-0.4349952,-0.4489721,-0.4932474,-0.4955445
Honduras,HND,Voice and Accountability: Estimate,VA.EST,-0.4686563,-0.4697777,-0.4749359,-0.4091908,-0.4217526,-0.4381704,-0.4401779,-0.530851,-0.5727262,-0.603004
Honduras,HND,Government Effectiveness: Estimate,GE.EST,-0.5353925,-0.698337,-0.7289591,-0.8105074,-0.8218005,-0.7264652,-0.5083557,-0.6185808,-0.6119988,-0.5959823
Honduras,HND,Rule of Law: Estimate,RL.EST,-0.9038187,-1.140156,-1.164706,-0.9446871,-0.9256861,-1.118942,-1.044247,-1.028927,-1.009133,-0.9583805
"Hong Kong SAR, China",HKG,Control of Corruption: Estimate,CC.EST,1.852496,1.740234,1.643553,1.619889,1.651854,1.561693,1.618103,1.675505,1.690355,1.649827
"Hong Kong SAR, China",HKG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9485961,1.006289,0.9228683,1.153229,1.046295,0.7508071,0.8294839,0.7835555,-0.222178,0.0922063
"Hong Kong SAR, China",HKG,Regulatory Quality: Estimate,RQ.EST,1.78208,1.948253,1.929717,2.057507,2.189884,2.153887,2.166828,2.226014,1.983565,1.787972
"Hong Kong SAR, China",HKG,Voice and Accountability: Estimate,VA.EST,0.574968,0.6397095,0.725163,0.5356985,0.5148095,0.3772678,0.4282603,0.4400779,0.1269743,0.0384611
"Hong Kong SAR, China",HKG,Government Effectiveness: Estimate,GE.EST,1.650636,1.834511,1.746092,1.832899,1.908817,1.841636,1.905391,1.902525,1.740746,1.662403
"Hong Kong SAR, China",HKG,Rule of Law: Estimate,RL.EST,1.554583,1.580348,1.573712,1.860669,1.825471,1.722995,1.722528,1.7715,1.604442,1.590243
Hungary,HUN,Control of Corruption: Estimate,CC.EST,0.3399772,0.3057809,0.3010476,0.1623462,0.151766,0.105939,0.1253053,0.0865242,0.0600961,0.0974263
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7432541,0.6757948,0.7966461,0.6699048,0.7462977,0.6546786,0.806563,0.7471759,0.7721581,0.863838
Hungary,HUN,Regulatory Quality: Estimate,RQ.EST,1.032593,0.9879707,0.9061847,0.7519903,0.7662329,0.6034219,0.6519235,0.57471,0.6035496,0.4816817
Hungary,HUN,Voice and Accountability: Estimate,VA.EST,0.8369731,0.7493677,0.7371929,0.5532663,0.5599742,0.4020373,0.5369374,0.4784307,0.3439764,0.3898624
Hungary,HUN,Government Effectiveness: Estimate,GE.EST,0.6647402,0.6230615,0.6926903,0.5940657,0.5489411,0.5014192,0.527887,0.4900576,0.4960532,0.5809025
Hungary,HUN,Rule of Law: Estimate,RL.EST,0.7634746,0.6163493,0.588275,0.509783,0.4073128,0.4388936,0.5663263,0.5846309,0.526654,0.5128838
Iceland,ISL,Control of Corruption: Estimate,CC.EST,1.939657,1.885733,1.912164,1.828109,1.939723,1.949479,1.841453,1.843773,1.708176,1.699824
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.24401,1.245032,1.287134,1.246975,1.308164,1.361624,1.348309,1.40639,1.639301,1.394177
Iceland,ISL,Regulatory Quality: Estimate,RQ.EST,1.057036,1.119306,1.14007,1.217898,1.273735,1.276847,1.434839,1.41555,1.3731,1.448037
Iceland,ISL,Voice and Accountability: Estimate,VA.EST,1.41073,1.44295,1.439569,1.357325,1.376502,1.356115,1.379179,1.377631,1.303974,1.386304
Iceland,ISL,Government Effectiveness: Estimate,GE.EST,1.583131,1.490882,1.490203,1.49133,1.49174,1.385293,1.453182,1.464315,1.51794,1.523776
Iceland,ISL,Rule of Law: Estimate,RL.EST,1.697814,1.684921,1.662046,1.70847,1.667195,1.519659,1.611072,1.719837,1.767259,1.79911
India,IND,Control of Corruption: Estimate,CC.EST,-0.5362576,-0.5132697,-0.5172881,-0.4279765,-0.3519882,-0.2821474,-0.2419506,-0.1834787,-0.2540472,-0.2448308
India,IND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.326795,-1.28931,-1.229174,-0.997912,-0.9484934,-0.9538398,-0.7648019,-0.9870132,-0.7708004,-0.8619818
India,IND,Regulatory Quality: Estimate,RQ.EST,-0.3445381,-0.4727815,-0.4706369,-0.4477591,-0.3914646,-0.306505,-0.2529919,-0.2273288,-0.1609437,-0.1377745
India,IND,Voice and Accountability: Estimate,VA.EST,0.4358186,0.3994542,0.4327801,0.413294,0.4278702,0.4409836,0.3870479,0.3519836,0.2690398,0.1498907
India,IND,Government Effectiveness: Estimate,GE.EST,0.0059228,-0.1710446,-0.1717331,-0.2060476,0.0900683,0.0749455,0.0868715,0.2842539,0.1708809,0.3865438
India,IND,Rule of Law: Estimate,RL.EST,-0.0906831,-0.0719577,-0.0573845,-0.0633363,-0.0474092,-0.0289695,-0.0012233,0.0256504,-0.0304647,-0.0177096
Indonesia,IDN,Control of Corruption: Estimate,CC.EST,-0.7018531,-0.6397947,-0.6136571,-0.5617322,-0.4583642,-0.3992099,-0.2548542,-0.2497392,-0.4160329,-0.3974239
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.7701142,-0.5932628,-0.5192646,-0.416824,-0.6150607,-0.3729524,-0.4979034,-0.5459081,-0.4934046,-0.5002089
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,-0.3519141,-0.2787625,-0.1954409,-0.1076597,-0.2175578,-0.1223439,-0.1051562,-0.1469696,-0.0943936,0.0776586
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,-0.008531,0.0676126,0.0361213,0.1539049,0.184858,0.1679469,0.131601,0.1543517,0.1321091,0.0996764
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,-0.2594484,-0.273001,-0.1989508,-0.0375725,-0.2408801,0.0074111,0.0383757,0.1805828,0.1820512,0.3691624
Indonesia,IDN,Rule of Law: Estimate,RL.EST,-0.5929989,-0.5756522,-0.5308241,-0.3422761,-0.4221742,-0.3448857,-0.349676,-0.315493,-0.3424213,-0.3387444
"Iran, Islamic Rep.",IRN,Control of Corruption: Estimate,CC.EST,-0.8728772,-0.7907023,-0.6869877,-0.6191764,-0.6046183,-0.7112541,-0.8102323,-0.9572915,-1.047168,-1.085447
"Iran, Islamic Rep.",IRN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.421768,-1.323926,-1.249687,-0.8749877,-0.9257017,-0.8130754,-0.934016,-1.347935,-1.706922,-1.667853
"Iran, Islamic Rep.",IRN,Regulatory Quality: Estimate,RQ.EST,-1.5206,-1.425133,-1.493414,-1.457999,-1.311571,-1.229369,-1.198042,-1.375782,-1.423213,-1.458911
"Iran, Islamic Rep.",IRN,Voice and Accountability: Estimate,VA.EST,-1.583116,-1.600213,-1.608372,-1.580744,-1.513593,-1.343026,-1.299892,-1.334078,-1.38697,-1.480663
"Iran, Islamic Rep.",IRN,Government Effectiveness: Estimate,GE.EST,-0.4330129,-0.5259286,-0.677157,-0.4273641,-0.209176,-0.1916113,-0.1960938,-0.4326732,-0.5537257,-0.9893743
"Iran, Islamic Rep.",IRN,Rule of Law: Estimate,RL.EST,-0.9653095,-0.9158468,-0.9958603,-1.056455,-0.9235455,-0.6791943,-0.6824429,-0.6935208,-0.7496018,-0.8671182
Iraq,IRQ,Control of Corruption: Estimate,CC.EST,-1.170642,-1.217235,-1.277506,-1.333801,-1.369108,-1.386793,-1.372427,-1.394506,-1.336654,-1.283775
Iraq,IRQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.846984,-1.93405,-2.01139,-2.480338,-2.260352,-2.313588,-2.307103,-2.528422,-2.603781,-2.528343
Iraq,IRQ,Regulatory Quality: Estimate,RQ.EST,-1.09234,-1.250252,-1.238699,-1.2541,-1.23746,-1.125068,-1.200509,-1.167922,-1.180387,-1.376893
Iraq,IRQ,Voice and Accountability: Estimate,VA.EST,-1.069502,-1.076181,-1.057192,-1.144258,-1.127942,-1.015599,-1.047284,-1.004161,-0.9644449,-1.009963
Iraq,IRQ,Government Effectiveness: Estimate,GE.EST,-1.130649,-1.108683,-1.096504,-1.111733,-1.246645,-1.267562,-1.261061,-1.30951,-1.336643,-1.32672
Iraq,IRQ,Rule of Law: Estimate,RL.EST,-1.452889,-1.457788,-1.449673,-1.334899,-1.417818,-1.6259,-1.629295,-1.753651,-1.722623,-1.753684
Ireland,IRL,Control of Corruption: Estimate,CC.EST,1.563027,1.463235,1.653416,1.696855,1.713814,1.692659,1.573725,1.571588,1.494599,1.566898
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9489989,0.9410727,0.9010757,1.052991,0.9084555,0.8478189,1.002435,1.021112,0.9663891,0.9751874
Ireland,IRL,Regulatory Quality: Estimate,RQ.EST,1.600839,1.571007,1.582879,1.764863,1.818874,1.740965,1.588018,1.627818,1.602042,1.473795
Ireland,IRL,Voice and Accountability: Estimate,VA.EST,1.305361,1.322521,1.311735,1.317501,1.334674,1.291039,1.294556,1.284349,1.305089,1.39423
Ireland,IRL,Government Effectiveness: Estimate,GE.EST,1.455783,1.546981,1.511372,1.605183,1.551582,1.364627,1.306135,1.416743,1.291792,1.480219
Ireland,IRL,Rule of Law: Estimate,RL.EST,1.755863,1.73423,1.717427,1.764592,1.762358,1.502176,1.418789,1.450442,1.383474,1.498885
Israel,ISR,Control of Corruption: Estimate,CC.EST,0.8048924,0.9094317,0.9131648,0.8658848,0.9433662,1.186837,0.8293291,0.7872222,0.8063501,0.5657755
Israel,ISR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.201318,-1.078904,-1.101285,-1.039735,-1.094913,-0.7945364,-0.887956,-0.9116703,-0.7933716,-0.8282074
Israel,ISR,Regulatory Quality: Estimate,RQ.EST,1.316737,1.177436,1.166611,1.216221,1.272598,1.31263,1.274343,1.24631,1.281105,1.24164
Israel,ISR,Voice and Accountability: Estimate,VA.EST,0.6533095,0.6443449,0.6494062,0.727579,0.7449203,0.7866638,0.6972239,0.6214112,0.6601397,0.6552317
Israel,ISR,Government Effectiveness: Estimate,GE.EST,1.342406,1.276886,1.24944,1.210687,1.387448,1.345055,1.388274,1.206716,1.325325,1.096137
Israel,ISR,Rule of Law: Estimate,RL.EST,1.012829,0.9345086,0.9779558,1.107591,1.162157,1.072231,1.024877,0.9940096,1.047764,0.9973904
Italy,ITA,Control of Corruption: Estimate,CC.EST,0.3069036,0.1790384,0.0779804,0.0116138,0.059748,0.1159535,0.2109731,0.2476841,0.2645699,0.5389154
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.5012074,0.5082175,0.4954992,0.4581654,0.3759197,0.3694153,0.3068212,0.3423838,0.4043851,0.4400665
Italy,ITA,Regulatory Quality: Estimate,RQ.EST,0.7177325,0.7499914,0.7847136,0.6418828,0.7288107,0.7105919,0.7062215,0.7260119,0.9550502,0.5030249
Italy,ITA,Voice and Accountability: Estimate,VA.EST,0.9118239,0.9168093,0.9542174,0.9992626,1.034772,1.034976,0.9906023,0.9533946,0.9066437,1.057024
Italy,ITA,Government Effectiveness: Estimate,GE.EST,0.4089136,0.4520299,0.5366704,0.4759766,0.5217037,0.5785035,0.527819,0.4415723,0.4831744,0.4003631
Italy,ITA,Rule of Law: Estimate,RL.EST,0.4896189,0.4308912,0.4412664,0.4226375,0.3142381,0.3939919,0.3488251,0.2688292,0.3032814,0.2409934
Jamaica,JAM,Control of Corruption: Estimate,CC.EST,-0.1624132,-0.2578653,-0.2752499,-0.2989615,-0.2315444,-0.1589583,-0.1753761,-0.1802417,-0.0727176,-0.0074757
Jamaica,JAM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0629833,0.1205081,0.1823744,0.0244925,0.0964845,0.3076839,0.3092474,0.432927,0.3973095,0.2707812
Jamaica,JAM,Regulatory Quality: Estimate,RQ.EST,0.2925725,0.2349755,0.2331972,0.148625,0.1059551,0.1638434,0.1452674,0.2019037,0.1675474,0.0893666
Jamaica,JAM,Voice and Accountability: Estimate,VA.EST,0.4791512,0.4860247,0.5434061,0.5625729,0.6087705,0.6813211,0.6911505,0.5843438,0.6142891,0.6265474
Jamaica,JAM,Government Effectiveness: Estimate,GE.EST,0.2233204,0.0112854,0.0419477,0.1371154,0.2483407,0.4119149,0.4723314,0.5039046,0.4939841,0.4144205
Jamaica,JAM,Rule of Law: Estimate,RL.EST,-0.3988184,-0.3757695,-0.3500848,-0.2821372,-0.2274036,-0.203386,-0.161473,-0.2317268,-0.3124554,-0.2373807
Japan,JPN,Control of Corruption: Estimate,CC.EST,1.561326,1.626548,1.655598,1.694852,1.5697,1.524966,1.525538,1.425326,1.4672,1.49587
Japan,JPN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.995092,0.9484429,1.019142,0.9685974,1.065128,0.9829442,1.112167,1.049072,1.031847,1.038876
Japan,JPN,Regulatory Quality: Estimate,RQ.EST,1.079391,1.143813,1.115993,1.142823,1.217743,1.428122,1.376554,1.342974,1.32707,1.353819
Japan,JPN,Voice and Accountability: Estimate,VA.EST,1.071133,1.101295,1.109647,1.036089,0.9880549,0.9836274,1.003693,0.9844933,0.9313421,0.9876988
Japan,JPN,Government Effectiveness: Estimate,GE.EST,1.472547,1.415494,1.618248,1.812477,1.784168,1.821532,1.619905,1.674601,1.586322,1.596166
Japan,JPN,Rule of Law: Estimate,RL.EST,1.311966,1.357793,1.44361,1.601478,1.518585,1.421093,1.57062,1.53421,1.538249,1.525137
"Jersey, Channel Islands",JEY,Control of Corruption: Estimate,CC.EST,1.228439,1.221221,1.242608,1.208083,1.190973,1.140734,1.169131,1.102882,1.044043,1.034216
"Jersey, Channel Islands",JEY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.480601,1.476132,1.485057,1.464952,1.52962,1.318669,1.273878,1.264784,1.280697,1.336372
"Jersey, Channel Islands",JEY,Regulatory Quality: Estimate,RQ.EST,1.124197,1.160963,1.185023,1.166139,1.142126,0.6987037,0.6827301,0.7143798,0.9228272,0.9422368
"Jersey, Channel Islands",JEY,Voice and Accountability: Estimate,VA.EST,1.276299,1.290536,1.278615,1.276822,1.273942,1.279368,1.295541,1.271613,1.264411,1.289108
"Jersey, Channel Islands",JEY,Government Effectiveness: Estimate,GE.EST,1.455261,1.451013,1.379519,1.353286,1.299279,1.268496,1.265191,1.25849,1.237183,1.221135
"Jersey, Channel Islands",JEY,Rule of Law: Estimate,RL.EST,1.742504,1.71943,1.697268,1.738225,1.701141,1.723742,1.726132,1.738521,1.746319,1.741479
Jordan,JOR,Control of Corruption: Estimate,CC.EST,0.1010653,0.0719962,0.068002,0.135783,0.2602587,0.2653728,0.2495352,0.1505628,0.1082933,0.0704442
Jordan,JOR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5135623,-0.5239776,-0.6063153,-0.5400255,-0.6057786,-0.4923984,-0.4516253,-0.3888326,-0.2619681,-0.3221407
Jordan,JOR,Regulatory Quality: Estimate,RQ.EST,0.2954305,0.1936769,0.1359051,0.076422,0.0833356,0.0516795,0.0671736,0.0274591,0.034222,0.2255307
Jordan,JOR,Voice and Accountability: Estimate,VA.EST,-0.7962052,-0.7344927,-0.8067545,-0.7536456,-0.769385,-0.7111135,-0.7210127,-0.7238086,-0.6945903,-0.7505696
Jordan,JOR,Government Effectiveness: Estimate,GE.EST,0.088175,-0.011373,-0.0490889,0.1165035,0.1222115,0.1335435,0.0935696,0.114904,0.098672,0.1147702
Jordan,JOR,Rule of Law: Estimate,RL.EST,0.2379159,0.3690804,0.3928922,0.4641309,0.4393261,0.3042523,0.2985938,0.2318894,0.1442419,0.2124759
Kazakhstan,KAZ,Control of Corruption: Estimate,CC.EST,-0.9914735,-0.9190874,-0.9288022,-0.8304356,-0.8527389,-0.8165768,-0.820714,-0.4953896,-0.30519,-0.3914681
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.3385706,-0.408455,-0.4024739,0.0360182,-0.0350003,0.0084575,0.0288013,-0.0452636,-0.1684883,-0.2600716
Kazakhstan,KAZ,Regulatory Quality: Estimate,RQ.EST,-0.2447563,-0.3750818,-0.3668912,-0.2515877,-0.0329584,-0.0997007,0.1709108,0.1237323,0.1369649,0.1395519
